TransactionAmount,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,AgeGroup,Target
1.3694112545450081,Credit,Austin,Branch,-1.44840278203836,Student,0.5493544415291752,0.0,-1.0162316188480411,Low,0
1.0814316266108308,Debit,Columbus,Online,-0.32093658586658325,Engineer,1.6261086686509472,0.0,0.0023445311190360293,Medium,0
-1.090897601125509,Credit,Albuquerque,Branch,0.8065296103051935,Retired,-0.18737213492256352,0.0,0.7289937576438523,High,0
-0.849044183678005,Credit,Columbus,Online,-1.5047760918469488,Student,0.7052004480862738,0.0,0.37576092584621595,Low,0
-0.9047437586053091,Debit,Los Angeles,Branch,1.4830093280082597,Retired,-1.150783811820991,0.0,0.1664243022098919,High,2
-0.7835880220241258,Debit,Las Vegas,Branch,-0.3773098956751721,Doctor,-0.3715537790354982,0.0,1.0356436225381433,Medium,3
-0.5098081212506919,Debit,Raleigh,Online,-1.3356561624211825,Student,-0.32905032270174406,0.0,-0.811503114602024,Low,1
-1.1421540356186448,Credit,Houston,Online,1.1447694691567265,Retired,2.2211570573235058,0.0,-0.3753420542431616,High,3
-0.9917743444292214,Debit,Milwaukee,Branch,-0.43368320548376094,Engineer,-0.34321814147966206,0.0,-0.6180747431275699,Medium,2
-0.5926704000693537,Debit,Las Vegas,Online,-0.03907003682363907,Doctor,1.1018993738679792,0.0,-0.8521825685531208,Medium,3
-0.9191725136234838,Debit,Detroit,Branch,-0.9974163035696494,Student,2.320331788768932,0.0,-0.9598000767810791,Low,3
-1.0467868357842314,Credit,Miami,Online,0.8065296103051935,Doctor,-1.405804549823516,0.0,0.827837918565932,High,2
-0.9056598700350343,Debit,Baltimore,ATM,-0.8846696839524717,Doctor,1.9519685005430625,0.0,1.2090753159249938,Low,0
2.844396461974378,Debit,Los Angeles,Online,-1.2792828526125937,Student,0.4360118913058308,0.0,-1.203695035778376,Low,2
-0.007229390903340811,Credit,San Francisco,Branch,0.01730327298494977,Doctor,-0.9807699864859745,0.0,2.487119308362277,Medium,1
-0.6049920987991603,Debit,Seattle,Branch,0.24279651221930512,Engineer,-1.0516090803755647,0.0,0.16996487394144424,Medium,1
-0.8185834786396358,Debit,Milwaukee,Branch,-1.0537896133782383,Student,0.36517279741624054,0.0,-1.0752795487021665,Low,2
0.36090998713180866,Debit,Oklahoma City,Online,0.5810363710708382,Retired,1.3710879306484223,0.0,-1.0448710808587978,Medium,2
0.3281131979476397,Debit,San Antonio,ATM,1.032022849539549,Retired,-0.0031904908096288334,0.0,-0.19895604431385877,High,1
-1.0206318544655713,Debit,Philadelphia,Online,-0.3773098956751721,Doctor,-1.419972368601434,0.0,2.3331594794658,Medium,2
-0.07062430184033808,Credit,Charlotte,Online,0.6937829906880159,Doctor,-0.04569394714338299,0.0,2.1136440321095544,High,0
-0.9230659871998169,Debit,Tucson,ATM,-1.44840278203836,Student,-0.03152612836546494,0.0,-1.2439418385200496,Low,1
0.21744693723681205,Debit,Louisville,Branch,-0.9974163035696494,Student,-1.2216229057105814,0.0,-1.0834717609516007,Low,2
-0.42300656328421066,Debit,Baltimore,Branch,-1.0537896133782383,Student,-0.6265745170380231,0.0,-0.9194585515852715,Low,0
1.1607210708535638,Debit,Oklahoma City,Online,-1.44840278203836,Student,-0.20153995370048156,0.0,-1.1057212974077986,Low,2
1.6950888678123859,Debit,Denver,Online,-1.0537896133782383,Student,0.26599806597081416,0.0,-1.2378693611901563,Low,3
0.7718317689351339,Credit,Kansas City,Online,1.3702627083910819,Retired,0.02514514674620727,0.0,-0.30548552435243914,High,3
-0.7851454114546589,Debit,Virginia Beach,Branch,1.2575160887739043,Doctor,0.36517279741624054,0.0,2.5099115788799993,High,1
-0.4000579719695896,Debit,San Diego,Branch,-0.9410429937610605,Student,0.32266934108248635,0.0,-1.0706023075210052,Low,1
-0.6971987142010211,Debit,Omaha,ATM,0.97564953973096,Retired,-0.4140572353692524,0.0,-0.1595003020675212,High,2
0.2753451795954569,Debit,Mesa,Branch,-1.110162923186827,Student,-0.5132319668146788,0.0,-0.966881220244184,Low,2
-0.8991554788839842,Credit,Columbus,Branch,0.6937829906880159,Retired,-0.9524343489301383,0.0,-0.400876155798117,High,0
0.1636253907404452,Credit,Dallas,Branch,1.313889398582493,Retired,-0.8249239799288759,0.0,-0.11838819690700106,High,0
0.5940145404254351,Debit,Indianapolis,Branch,0.1864232024107163,Engineer,-1.2924619996001716,0.0,0.13563182441733082,Medium,3
-0.6631193690152365,Debit,Kansas City,Branch,-1.2229095428040047,Student,-0.9666021677080564,0.0,-1.0676787117744881,Low,3
0.4250835927840725,Debit,Las Vegas,Online,0.1864232024107163,Engineer,1.5127661184276027,0.0,0.3970171565671698,Medium,3
1.5782846605223981,Credit,Philadelphia,Branch,0.6374096808794271,Engineer,-0.21570777247839962,0.0,0.859536659838587,High,2
-1.1500325939142833,Debit,Charlotte,Online,0.299169822027894,Doctor,0.06764860307996143,0.0,2.2752098180663647,Medium,0
-0.2542588379287931,Credit,Nashville,Branch,-0.15181665644081674,Engineer,0.9460533673108806,0.0,-0.6440466160246043,Medium,2
0.19046745563139927,Debit,Indianapolis,Branch,0.6374096808794271,Retired,1.4985982996496847,0.0,-0.5340456860453262,High,3
1.2102826992017073,Debit,Albuquerque,Branch,-1.110162923186827,Student,0.12431987819163363,0.0,-0.8062652188950419,Low,0
-0.6392546662708899,Credit,Austin,Online,0.8629029201137823,Engineer,-1.4624758249351881,0.0,-0.3673802479632427,High,0
-0.5647290014627291,Debit,Atlanta,ATM,-0.03907003682363907,Engineer,1.4277592057600945,0.0,-0.32116849067744974,Medium,0
-0.5204808194069925,Debit,Dallas,Online,-0.5464298251009386,Engineer,0.22349460963706,0.0,0.3261545206095636,Medium,0
-1.0630020080903708,Debit,Boston,ATM,0.97564953973096,Retired,-0.9099308925963842,0.0,0.19589578577723155,High,0
-0.10497848045504034,Credit,Jacksonville,Online,-1.0537896133782383,Student,2.2778283324351776,0.0,0.36783240042856036,Low,3
-0.7572040128480344,Debit,Milwaukee,Branch,-0.03907003682363907,Doctor,-0.7115814297055314,0.0,2.4513244609649054,Medium,2
-0.6254671892535226,Debit,Miami,Branch,-1.44840278203836,Student,-0.598238879482187,0.0,-0.9570608058101745,Low,2
-0.3783003255136115,Debit,Seattle,Online,0.299169822027894,Doctor,-0.7399170672613675,0.0,1.3894831900555034,Medium,1
-0.33496825488760035,Debit,Denver,ATM,-0.3773098956751721,Engineer,-0.2440434100342357,0.0,-1.1643928975117153,Medium,3
0.01407019983777475,Debit,Denver,Online,0.24279651221930512,Doctor,0.7193682668641919,0.0,0.5314820803763208,Medium,3
-0.46780441219778246,Debit,San Diego,Online,-0.6028031349095275,Doctor,0.5351866227512572,0.0,-0.9157592557413863,Medium,1
-1.0639639250915824,Debit,Mesa,Branch,1.0883961593481377,Doctor,-0.7115814297055314,0.0,1.2209258629570663,High,2
-1.1324432544635556,Credit,San Diego,Online,0.7501563004966046,Doctor,0.8468786358654543,0.0,1.9925247340679968,High,1
0.6235133284625928,Debit,Kansas City,Online,-1.1665362329954159,Student,-0.2723790475900718,0.0,-1.1031740314114902,Low,3
2.1074764279032716,Credit,Milwaukee,Online,0.8629029201137823,Retired,-1.2074550869326632,0.0,-0.26542560645270574,High,2
-0.11991109675956421,Debit,Houston,Branch,-1.3356561624211825,Student,0.22349460963706,0.0,-1.1476167828646706,Low,3
1.7741950897691734,Debit,San Antonio,ATM,-0.8846696839524717,Engineer,-0.6690779733717773,0.0,-1.0130929775299768,Low,1
1.1535754017017057,Credit,Mesa,Branch,0.35554313183648284,Engineer,0.11015205941371559,0.0,0.6675624060384073,Medium,2
2.7565413758637134,Credit,San Francisco,Branch,-0.9974163035696494,Student,0.9318855485329626,0.0,-0.8263514993041234,Low,1
-1.0602994793726808,Debit,Louisville,ATM,0.6937829906880159,Engineer,-0.584071060704269,0.0,-1.2543741088064384,High,2
-0.5002805623815476,Debit,Charlotte,Branch,1.4830093280082597,Retired,0.1951589720812239,0.0,-0.7641828485962294,High,0
-0.649606725426787,Debit,San Antonio,Branch,-0.43368320548376094,Doctor,0.7902073607537821,0.0,0.6509859765649427,Medium,1
0.5795857854072602,Debit,Fort Worth,Branch,-0.8282963741438828,Engineer,-1.3491332747118439,0.0,0.9731114424116807,Low,3
-0.27794031838719463,Debit,Virginia Beach,Branch,-0.9974163035696494,Engineer,0.3793406161941586,0.0,1.105448951102307,Low,1
-0.5812648127692726,Debit,Las Vegas,ATM,-0.7155497545267051,Engineer,1.6402764874288653,0.0,0.7306706010886584,Low,3
0.2293105802517558,Debit,Colorado Springs,Online,0.07367658279353861,Engineer,-0.9666021677080564,0.0,1.1052492659287267,Medium,0
-0.6497899477127319,Debit,Seattle,Online,0.8065296103051935,Retired,-0.5557354231484328,0.0,0.26723715413816396,High,1
2.289141324417818,Debit,Sacramento,Branch,-0.9974163035696494,Student,-1.4483080061572702,0.0,-1.1981524921783682,Low,1
1.131039060530461,Debit,Los Angeles,Online,-1.2792828526125937,Student,-1.1932872681547453,0.0,-1.191196791965333,Low,2
-0.5213053196937455,Debit,San Antonio,ATM,1.032022849539549,Retired,0.3935084349720766,0.0,0.7374624570567049,High,1
-0.01130608676561875,Credit,Dallas,Online,0.35554313183648284,Engineer,0.776039541975864,0.0,0.9596275730623776,Medium,0
-0.19732251257136002,Credit,Dallas,ATM,1.8776224966683814,Retired,2.306163969991014,0.0,-0.4024659569877728,High,0
0.3253190580869772,Debit,Fresno,Online,-0.26456327605799446,Engineer,-0.21570777247839962,0.0,-1.1829175374607483,Medium,3
-1.1650110157902933,Debit,San Diego,Online,0.13004989260212746,Doctor,-0.17320431614464546,0.0,1.8034279948204315,Medium,1
0.1980711804981199,Credit,Austin,Online,1.313889398582493,Doctor,-1.0232734428197285,0.0,2.1622161705497156,High,0
-0.6458964741363991,Debit,Fresno,Branch,-0.32093658586658325,Engineer,0.6768648105304377,0.0,0.3533475451450295,Medium,3
-0.9310819622099141,Debit,Houston,ATM,1.3702627083910819,Retired,0.02514514674620727,0.0,-0.8830902493304394,High,3
-0.8863299188678286,Credit,Detroit,Online,0.07367658279353861,Doctor,0.6485291729746016,0.0,1.555017078820634,Medium,3
0.3426793696802733,Debit,Portland,Online,-0.20818996624940558,Engineer,-0.8249239799288759,0.0,-0.23763608646282813,Medium,1
-1.153376400632781,Debit,Washington,ATM,0.6374096808794271,Retired,-1.108280355487237,0.0,0.1171353451979051,High,1
-0.19374967799543097,Credit,Detroit,Online,1.4266360181996707,Doctor,1.8102903127638819,0.0,1.5490239635469072,High,3
1.566421017507454,Debit,Philadelphia,Branch,0.6937829906880159,Doctor,0.5493544415291752,0.0,-0.9434591734097858,High,2
2.677068709335035,Debit,Tucson,Online,-1.0537896133782383,Student,-0.5557354231484328,0.0,-1.023302522045834,Low,1
-1.001714153441742,Debit,Mesa,Online,-1.0537896133782383,Student,-0.1590364973667274,0.0,-1.228097588016378,Low,2
-0.6051753210851053,Debit,Oklahoma City,Branch,-0.6591764447181163,Engineer,-0.20153995370048156,0.0,0.3095089693452446,Medium,2
0.20892710094036585,Credit,San Antonio,Branch,1.8776224966683814,Retired,-1.1224481742651549,0.0,0.008396527918305419,High,1
-0.22352329946150626,Debit,Louisville,Online,0.13004989260212746,Engineer,2.1786536009897515,0.0,1.0865351810714254,Medium,2
-1.1500325939142833,Credit,Los Angeles,Branch,-1.2229095428040047,Student,1.9094650442093084,0.0,-1.0196339469978843,Low,2
0.5702414488240611,Debit,Albuquerque,ATM,0.6374096808794271,Doctor,-0.6265745170380231,0.0,1.7240864191846608,High,0
-1.102440605140049,Debit,Milwaukee,ATM,0.299169822027894,Doctor,0.06764860307996143,0.0,2.380953357742265,Medium,2
1.050054810142736,Debit,Oklahoma City,Online,-1.5047760918469488,Student,-0.7257492484834495,0.0,-0.8581654435615357,Low,2
0.36439121056476514,Debit,San Antonio,Branch,-1.3356561624211825,Student,-1.4341401873793522,0.0,-1.0497172864176036,Low,1
-0.10200111830843278,Debit,Chicago,Online,-1.2229095428040047,Student,0.010977327968289218,0.0,-1.2382610513383323,Low,0
-1.148979065770099,Debit,Chicago,Online,-0.8282963741438828,Doctor,1.796122493985964,0.0,0.08754097844682408,Low,0
-0.1360346579227312,Debit,Charlotte,ATM,-1.5047760918469488,Student,2.4761777953260307,0.0,-1.2183027742456485,Low,0
-0.9664438633973144,Debit,Los Angeles,ATM,-1.3920294722297712,Student,-0.38572159781341625,0.0,-0.8810882774619838,Low,2
0.7267590865926447,Debit,Memphis,ATM,1.2011427789653155,Doctor,0.30850152230456834,0.0,1.2833223595681476,High,2
0.04086645915724236,Debit,Philadelphia,Online,0.5246630612622494,Retired,-0.38572159781341625,0.0,-0.16759267173016537,Medium,2
-0.8585717425471492,Debit,Virginia Beach,Online,1.9903691162855592,Retired,-0.08819740347713714,0.0,0.34611023763592,High,1
0.3485424828305159,Credit,Albuquerque,Branch,-0.5464298251009386,Engineer,2.4620099765481123,0.0,-0.5920439887049928,Medium,0
0.05066885145530401,Debit,San Antonio,Online,-1.3920294722297712,Student,0.5776900790850114,0.0,-1.1532207680565494,Low,1
1.0956313537715743,Debit,San Francisco,Branch,0.9192762299223712,Doctor,2.065311050766407,0.0,1.9978368716984893,High,1
0.5470180240805224,Debit,Tucson,ATM,-0.43368320548376094,Engineer,1.7819546752080457,0.0,1.0141928267762652,Medium,1
-0.79618455418285,Credit,Seattle,Online,-0.4900565152923498,Engineer,0.7335360856421099,0.0,1.000665436299387,Medium,1
-0.7492796489809097,Credit,New York,Online,-1.3920294722297712,Student,-0.6690779733717773,0.0,-1.0108708399573179,Low,2
2.5034197878305875,Credit,Memphis,Branch,1.313889398582493,Doctor,0.13848769696955168,0.0,1.8093417480379919,High,2
-1.0126616850269605,Debit,Charlotte,Branch,-1.2229095428040047,Student,0.039312965524125325,0.0,-1.1492014639216708,Low,0
-1.0457791132115333,Debit,Washington,Online,0.97564953973096,Doctor,-0.28654686636798987,0.0,0.9138715075829595,High,1
-0.5373372697139398,Credit,Louisville,Online,0.4682897514536605,Doctor,0.8185429983096182,0.0,1.2795334614027845,Medium,2
0.23237955354133594,Debit,Detroit,Branch,-0.6591764447181163,Doctor,2.348667426324768,0.0,0.052974962886867406,Medium,3
-0.8986516175976351,Credit,Tucson,Branch,0.6374096808794271,Retired,-0.9382665301522203,0.0,-1.0377310558701502,High,1
-0.8335619005156458,Debit,Nashville,Branch,1.4266360181996707,Doctor,0.08181642185787948,0.0,0.46610310649317976,High,2
-0.11418540032378051,Debit,Memphis,ATM,-0.6028031349095275,Engineer,0.6485291729746016,0.0,-1.2769743743495652,Medium,2
-0.5983502909336512,Debit,Baltimore,Branch,1.708502567242615,Retired,2.1078145071001613,0.0,0.1456288834279686,High,0
0.21763015952275722,Debit,Houston,Branch,-0.771923064335294,Engineer,-1.1791194493768271,0.0,-0.2671971723516459,Low,3
0.11456762367865043,Debit,Detroit,ATM,-1.2792828526125937,Student,-0.14486867858880936,0.0,-0.8998202827835808,Low,3
2.386661386112086,Debit,Houston,Branch,-0.771923064335294,Engineer,-1.4483080061572702,0.0,0.44154439020917285,Low,3
-0.6305516076884986,Debit,Los Angeles,Branch,0.6374096808794271,Retired,-0.32905032270174406,0.0,0.10641890754911404,High,2
-0.36483348749664823,Debit,Chicago,Online,1.7648758770512039,Retired,-1.0799447179314008,0.0,0.0620785587490513,High,0
0.018513340271942774,Debit,Denver,Branch,-1.2792828526125937,Student,-1.1791194493768271,0.0,-1.074654892518147,Low,3
-0.4001953886840484,Debit,Chicago,Online,-1.1665362329954159,Student,-1.419972368601434,0.0,-0.8434527423748175,Low,0
-0.8410282086679078,Debit,Portland,Branch,-1.0537896133782383,Student,-1.4908114624910243,0.0,-1.1041750173457179,Low,1
2.453949770625416,Debit,Baltimore,ATM,-1.44840278203836,Student,0.6343613541966835,0.0,-1.108621852557364,Low,0
-0.09059553100835159,Debit,Phoenix,Online,1.4830093280082597,Retired,-1.0374412615976467,0.0,-1.00304471719278,High,1
-1.0199447708932772,Credit,Philadelphia,Online,0.5246630612622494,Engineer,-0.9240987113743022,0.0,-1.1198400632064327,Medium,2
2.214295020609253,Debit,Philadelphia,Online,-0.20818996624940558,Doctor,0.05348078430204337,0.0,2.3971150564706023,Medium,2
0.9010034805264147,Debit,Albuquerque,ATM,0.7501563004966046,Doctor,-0.5273997855925968,0.0,1.7780910183727279,High,0
0.1998575977860846,Debit,Jacksonville,Branch,1.5957559476254373,Retired,-0.2723790475900718,0.0,0.7129344615686334,High,3
-0.6683412041646711,Credit,Virginia Beach,Branch,-1.44840278203836,Student,1.1585706489796515,0.0,-0.8060271327265428,Low,1
-0.25260983735528747,Debit,Las Vegas,ATM,0.8065296103051935,Doctor,2.547016889215621,0.0,0.5703080463059834,High,3
0.6521418106415113,Debit,Portland,ATM,0.8065296103051935,Engineer,-0.14486867858880936,0.0,-0.48396054840534775,High,1
1.7109375955466353,Debit,Mesa,ATM,0.97564953973096,Retired,-0.9524343489301383,0.0,-0.9567382374528531,High,2
-1.1263511134558817,Credit,Philadelphia,ATM,0.8629029201137823,Engineer,1.7819546752080457,0.0,-0.987884004398671,High,2
-0.18752012027329823,Debit,Los Angeles,ATM,-0.3773098956751721,Doctor,1.6402764874288653,0.0,0.7097702195872893,Medium,2
0.8613816611907913,Credit,Las Vegas,Branch,-0.09544334663222791,Doctor,-0.25821122881215375,0.0,1.338253702766932,Medium,3
0.10870451052840778,Credit,Virginia Beach,Online,-1.110162923186827,Student,-1.3491332747118439,0.0,-1.230770297262756,Low,1
-1.1613465700713919,Credit,Los Angeles,Branch,0.299169822027894,Doctor,0.1668233345253878,0.0,1.6088885545596479,Medium,2
-1.0832022651158157,Debit,Tucson,Branch,0.97564953973096,Retired,-0.6265745170380231,0.0,-0.5986284793004755,High,1
1.0822561268975839,Debit,Colorado Springs,Branch,0.4682897514536605,Retired,1.6544443062067833,0.0,0.597053059234058,Medium,0
0.23164666439755577,Debit,Los Angeles,ATM,-1.44840278203836,Student,-1.4908114624910243,0.0,-1.0352426713993845,Low,2
-1.1252517797402113,Debit,Atlanta,Online,-0.09544334663222791,Doctor,0.5918578978629294,0.0,0.21916166856562477,Medium,0
0.2610080357202545,Debit,Tucson,Branch,0.8065296103051935,Engineer,0.45017971008374885,0.0,0.5531735223730261,High,1
0.14292127242865135,Debit,Denver,ATM,1.313889398582493,Retired,-0.7965883423730398,0.0,-0.8583369680055083,High,3
2.4905026166714586,Debit,Oklahoma City,ATM,-0.771923064335294,Engineer,-0.1590364973667274,0.0,1.1672387119936642,Low,2
1.0475813092824777,Debit,Houston,ATM,0.07367658279353861,Engineer,0.3368371598604044,0.0,0.32530713865501293,Medium,3
1.2106949493450838,Debit,Kansas City,ATM,0.5246630612622494,Doctor,1.3427522930925861,0.0,1.1114932677025924,Medium,3
0.2202868826689608,Debit,Portland,ATM,1.1447694691567265,Doctor,0.5493544415291752,0.0,2.158240387542411,High,1
2.003360363914981,Debit,Milwaukee,ATM,0.9192762299223712,Retired,-0.6690779733717773,0.0,-0.9501537468573704,High,2
-0.6411785002733131,Debit,Louisville,ATM,0.5810363710708382,Engineer,0.7335360856421099,0.0,0.41108216097291733,Medium,2
-0.8334702893726734,Debit,Atlanta,ATM,-1.110162923186827,Student,1.1727384677575694,0.0,-1.1981473720457123,Low,0
2.9013327873318118,Credit,Las Vegas,Online,-0.6591764447181163,Engineer,0.5918578978629294,0.0,0.010270496470363658,Medium,3
0.4783554724226041,Debit,Omaha,ATM,1.032022849539549,Doctor,0.8610464546433724,0.0,0.7282769390720267,High,2
-0.5738443101884968,Debit,Charlotte,Branch,-0.03907003682363907,Doctor,-1.094112536709319,0.0,0.19782351572217646,Medium,0
1.0474438925680187,Credit,Milwaukee,Online,1.7648758770512039,Retired,-1.1649516305989092,0.0,-0.5187620900674755,High,2
1.3330874363563965,Debit,Columbus,ATM,1.0883961593481377,Retired,0.1668233345253878,0.0,0.27007370762953054,High,0
0.9182263754052521,Debit,Virginia Beach,Online,-0.9410429937610605,Engineer,-1.4766436437131063,0.0,0.8236957312473122,Low,1
1.1423988422590559,Debit,Chicago,ATM,0.7501563004966046,Engineer,-0.7824205235951217,0.0,-1.246937116123749,High,0
1.0523908942885358,Debit,Indianapolis,Branch,0.6937829906880159,Retired,-0.0031904908096288334,0.0,-0.662353650335762,High,3
-0.42671681457459854,Debit,San Diego,Branch,-0.20818996624940558,Doctor,2.4478421577701943,0.0,1.2772780429678616,Medium,1
1.4878186568370155,Debit,Boston,ATM,-1.2792828526125937,Student,0.8043751795317001,0.0,-1.1829098572617647,Low,0
1.2225585923600277,Debit,Oklahoma City,ATM,-0.09544334663222791,Doctor,0.5635222603070933,0.0,2.149876650849005,Medium,2
-0.7574330407054656,Debit,Fort Worth,ATM,0.35554313183648284,Doctor,0.30850152230456834,0.0,2.5196091101302676,Medium,3
-1.1524144836315693,Debit,San Jose,ATM,-0.32093658586658325,Doctor,-0.9949378052638925,0.0,2.314942047476121,Medium,1
-0.9289749059215456,Credit,Milwaukee,ATM,0.6374096808794271,Retired,0.5918578978629294,0.0,0.4186957982322352,High,2
2.198171459446086,Debit,Memphis,Branch,0.1864232024107163,Engineer,-1.5474827376026965,0.0,-0.4576737873499756,Medium,2
-1.0250291893282533,Credit,Fort Worth,Online,0.4682897514536605,Retired,0.7193682668641919,0.0,-0.9113687419889552,Medium,3
-0.8718553582781674,Credit,Louisville,Online,-0.7155497545267051,Engineer,0.3510049786383225,0.0,0.44018243492270426,Low,2
1.519378695591055,Debit,Portland,Branch,-0.7155497545267051,Engineer,0.15265551574746974,0.0,-1.1229377434632501,Low,1
-0.3817357433750817,Debit,Nashville,ATM,-1.3356561624211825,Student,2.306163969991014,0.0,-0.9712640537976313,Low,2
-0.8176673672099104,Credit,Memphis,Online,0.6374096808794271,Engineer,0.9885568236446348,0.0,0.5515709208517304,High,2
-0.9902169549986882,Debit,Louisville,Branch,0.8065296103051935,Retired,0.5210188039733391,0.0,-1.0104509890795341,High,2
-0.7311406426723469,Credit,Atlanta,Branch,1.8212491868597926,Retired,-0.9099308925963842,0.0,0.39602129076559783,High,0
-1.02040282660814,Debit,Philadelphia,Branch,-1.2792828526125937,Student,-0.5415676043705149,0.0,0.9239172078538281,Low,2
1.0774465418915253,Debit,Fresno,Online,-1.2229095428040047,Student,-0.6407423358159412,0.0,-1.0862135919888334,Low,3
2.680412516053533,Credit,Virginia Beach,Online,0.4682897514536605,Doctor,0.9318855485329626,0.0,-1.1754191031861883,Medium,1
-0.8395624303803472,Debit,Atlanta,ATM,0.35554313183648284,Engineer,0.5493544415291752,0.0,-0.5859356704465083,Medium,0
2.3071887195834075,Debit,Phoenix,Online,0.6937829906880159,Engineer,-0.017358309587546885,0.0,0.27625626781152535,High,1
0.5260848779112972,Debit,San Francisco,Branch,1.2575160887739043,Retired,0.3368371598604044,0.0,-0.4138326514838627,High,1
-0.1735036153984997,Debit,Seattle,ATM,-1.5047760918469488,Student,-1.5049792812689424,0.0,-1.112758919743328,Low,1
-0.13488951863557444,Debit,Atlanta,Online,-1.5047760918469488,Student,-0.7682527048172036,0.0,-1.1135576604376478,Low,0
-0.08633561286012847,Credit,Kansas City,Branch,-0.32093658586658325,Doctor,-0.47072851048092457,0.0,0.8727978034173585,Medium,3
0.38619466259222945,Debit,San Jose,Online,-1.5047760918469488,Student,0.40767625374999467,0.0,-1.174927570451222,Low,1
0.8141561169884471,Debit,Memphis,ATM,0.8065296103051935,Doctor,1.356920111870504,0.0,1.9322121314478653,High,2
0.25670231200054516,Credit,Portland,Branch,0.5246630612622494,Engineer,-1.0657768991534828,0.0,-1.246138375429429,Medium,1
-0.832233538942544,Debit,Boston,ATM,-1.2229095428040047,Student,0.492683166417503,0.0,-1.0260469131493946,Low,0
-1.0697354270988524,Debit,Los Angeles,ATM,0.8065296103051935,Engineer,0.5918578978629294,0.0,0.41225723141744536,High,2
-0.959435610959915,Credit,Seattle,Online,-1.110162923186827,Student,-0.8249239799288759,0.0,-1.1882399153565528,Low,1
1.059536563440394,Debit,Louisville,Branch,-0.09544334663222791,Engineer,0.6910326293083557,0.0,0.5044042588256129,Medium,2
-1.1177396660164631,Debit,Fort Worth,ATM,-0.03907003682363907,Engineer,0.5210188039733391,0.0,1.0097869526258667,Medium,3
1.278303972858818,Debit,Las Vegas,Online,-0.09544334663222791,Engineer,-1.37746891226768,0.0,1.1626049919400785,Medium,3
0.06358602261443229,Credit,Washington,Online,-1.0537896133782383,Engineer,-0.9382665301522203,0.0,0.29777362529793,Low,1
-0.7276594192393904,Debit,Denver,Branch,1.5393826378168485,Retired,-1.4341401873793522,0.0,0.6040522805746684,High,3
-0.27830676295908474,Debit,San Francisco,Online,0.9192762299223712,Retired,-0.30071468514590793,0.0,-0.2219556802041454,High,1
-0.02591806406973877,Debit,San Jose,ATM,-0.15181665644081674,Engineer,1.796122493985964,0.0,0.8200117958013945,Medium,1
-0.9725360044049881,Debit,El Paso,Online,-0.9410429937610605,Student,1.2152419240913237,0.0,-1.225383917708753,Low,3
-0.3571381514869549,Debit,Baltimore,Online,-0.5464298251009386,Doctor,0.8610464546433724,0.0,0.03594796173968389,Medium,0
0.5947474295692154,Debit,New York,Branch,0.07367658279353861,Doctor,0.12431987819163363,0.0,0.4511471990053066,Medium,2
-0.4108680868403493,Debit,Denver,Online,1.7648758770512039,Retired,-1.405804549823516,0.0,-0.3131170820760527,High,3
0.40483753018714147,Debit,Fresno,Branch,1.3702627083910819,Retired,1.8952972254313905,0.0,-0.2698903621286474,High,3
-0.8336077060871322,Debit,Raleigh,ATM,1.5393826378168485,Retired,-0.03152612836546494,0.0,-0.6889348190188481,High,1
